22 21 0
22 21 0
23 16 0
23 16 0
23 16 0
23 16 0
23 16 0
23 16 0
23 19 0
23 20 0
23 20 0
23 20 0
23 20 0
23 20 0
23 20 0
23 20 0
23 21 0
23 21 0
23 21 0
23 21 0
23 21 0
23 21 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 15 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 16 0
26 17 0
26 18 0
26 19 0
26 19 0
26 21 0
